DISTRICTE,CODI_ILLA,SECC_CENS,BARRI,NOM_DISTRICTE,NOM_BARRI,AEB,NUM_PARC,NUM_LOCALS,NUM_VIVENDES,NUM_PARKINGS,NUM_ALTRES,SUP_CONS,SUP_SOBRE_RASANT,SUP_SOTA_RASANT,SUP_LOCALS,SUP_SERVEIS,SUP_SOL,DATA_DADES
9,91901,61,61,Sant Andreu,la Sagrera,194,18,548,355,158,33,42799,35987,6812,,,5570,01/09/2023 00:06:16
9,91902,62,61,Sant Andreu,la Sagrera,194,4,100,74,18,8,7547,7156,391,,,1042,01/09/2023 00:06:16
9,91910,61,61,Sant Andreu,la Sagrera,194,1,2,0,0,2,30,30,0,,,1927,01/09/2023 00:06:16
9,91920,61,61,Sant Andreu,la Sagrera,194,1,38,0,0,38,31505,31259,246,,,40497,01/09/2023 00:06:16
9,91932,62,61,Sant Andreu,la Sagrera,194,6,444,104,234,106,24595,15641,8954,,,9323,01/09/2023 00:06:16
9,91933,??,61,Sant Andreu,la Sagrera,??,7,236,91,121,24,16338,15004,1334,,,16605,01/09/2023 00:06:16
9,91934,61,61,Sant Andreu,la Sagrera,194,7,1046,253,629,25,55038,40516,14522,,,18800,01/09/2023 00:06:16
9,91940,21,60,Sant Andreu,Sant Andreu,186,15,245,156,13,50,21285,19024,2261,,,7098,01/09/2023 00:06:16
9,91950,21,60,Sant Andreu,Sant Andreu,186,33,551,262,175,71,39093,32906,6187,,,9791,01/09/2023 00:06:16
9,91960,21,60,Sant Andreu,Sant Andreu,186,1,0,0,0,0,0,0,0,,,923,01/09/2023 00:06:16
9,91970,21,60,Sant Andreu,Sant Andreu,186,23,416,174,130,64,26650,23624,3026,,,6300,01/09/2023 00:06:16
9,91980,23,60,Sant Andreu,Sant Andreu,186,36,343,148,83,44,22669,20097,2572,,,6761,01/09/2023 00:06:16
9,91990,24,60,Sant Andreu,Sant Andreu,187,48,525,175,226,104,68314,58945,9369,,,42927,01/09/2023 00:06:16
9,92000,23,60,Sant Andreu,Sant Andreu,186,17,141,61,36,22,13006,11923,1083,,,5623,01/09/2023 00:06:16
9,92010,23,60,Sant Andreu,Sant Andreu,186,26,97,34,5,8,5387,5190,197,,,2538,01/09/2023 00:06:16
9,92020,23,60,Sant Andreu,Sant Andreu,186,29,201,86,42,28,10972,9582,1390,,,4687,01/09/2023 00:06:16
9,92030,22,60,Sant Andreu,Sant Andreu,186,27,129,69,11,11,8107,8107,0,,,4104,01/09/2023 00:06:16
9,92041,21,60,Sant Andreu,Sant Andreu,186,19,54,20,0,5,1561,1534,27,,,746,01/09/2023 00:06:16
9,92042,22,60,Sant Andreu,Sant Andreu,186,23,163,73,32,10,9517,8187,1330,,,3709,01/09/2023 00:06:16
9,92050,22,60,Sant Andreu,Sant Andreu,186,43,136,56,3,30,6694,6531,163,,,4263,01/09/2023 00:06:16
9,92060,22,60,Sant Andreu,Sant Andreu,186,19,152,100,2,20,9324,9324,0,,,3970,01/09/2023 00:06:16
9,92070,22,60,Sant Andreu,Sant Andreu,186,38,342,158,80,50,24147,21362,2785,,,5785,01/09/2023 00:06:16
9,92080,20,60,Sant Andreu,Sant Andreu,186,16,150,90,10,30,9730,9005,725,,,2186,01/09/2023 00:06:16
9,92090,20,60,Sant Andreu,Sant Andreu,186,34,948,427,231,245,62596,55278,7318,,,16606,01/09/2023 00:06:16
9,92101,20,60,Sant Andreu,Sant Andreu,186,1,8,0,0,8,10665,10665,0,,,15700,01/09/2023 00:06:16
9,92102,22,60,Sant Andreu,Sant Andreu,186,3,107,71,23,13,8722,7824,898,,,1184,01/09/2023 00:06:16
9,92111,19,60,Sant Andreu,Sant Andreu,186,22,2144,1046,823,273,130262,107295,22967,,,37834,01/09/2023 00:06:16
9,92112,18,60,Sant Andreu,Sant Andreu,186,8,419,351,37,29,34604,27257,7347,,,4647,01/09/2023 00:06:16
9,92120,17,60,Sant Andreu,Sant Andreu,186,11,130,88,7,28,9627,8258,1369,,,2308,01/09/2023 00:06:16
9,92130,17,60,Sant Andreu,Sant Andreu,186,20,213,159,1,24,13537,13537,0,,,3484,01/09/2023 00:06:16
9,92140,17,60,Sant Andreu,Sant Andreu,186,14,88,33,37,8,5368,4777,591,,,1935,01/09/2023 00:06:16
9,92151,17,60,Sant Andreu,Sant Andreu,186,16,66,34,4,9,3561,3512,49,,,1148,01/09/2023 00:06:16
9,92152,17,60,Sant Andreu,Sant Andreu,186,1,0,0,0,0,0,0,0,,,452,01/09/2023 00:06:16
9,92160,23,60,Sant Andreu,Sant Andreu,186,21,122,66,17,18,7642,6855,787,,,2912,01/09/2023 00:06:16
9,92170,23,60,Sant Andreu,Sant Andreu,186,15,47,26,1,8,2746,2746,0,,,1271,01/09/2023 00:06:16
9,92180,23,60,Sant Andreu,Sant Andreu,186,16,50,24,2,6,3009,3009,0,,,1289,01/09/2023 00:06:16
9,92190,23,60,Sant Andreu,Sant Andreu,186,9,45,29,8,1,2784,2559,225,,,1090,01/09/2023 00:06:16
9,92200,23,60,Sant Andreu,Sant Andreu,186,7,29,5,1,4,1000,1000,0,,,711,01/09/2023 00:06:16
9,92211,24,60,Sant Andreu,Sant Andreu,187,13,218,196,0,22,18002,18002,0,,,11647,01/09/2023 00:06:16
9,92212,24,60,Sant Andreu,Sant Andreu,187,1,0,0,0,0,0,0,0,,,3040,01/09/2023 00:06:16
9,92220,17,60,Sant Andreu,Sant Andreu,186,1,0,0,0,0,0,0,0,,,275,01/09/2023 00:06:16
9,92231,16,60,Sant Andreu,Sant Andreu,186,15,1285,565,604,115,64933,55889,9044,,,11467,01/09/2023 00:06:16
9,92232,16,60,Sant Andreu,Sant Andreu,186,1,0,0,0,0,0,0,0,,,2385,01/09/2023 00:06:16
9,92250,17,60,Sant Andreu,Sant Andreu,186,3,188,38,66,81,8575,5918,2657,,,1267,01/09/2023 00:06:16
9,92260,17,60,Sant Andreu,Sant Andreu,186,20,161,110,3,22,10967,10467,500,,,3333,01/09/2023 00:06:16
9,92271,18,60,Sant Andreu,Sant Andreu,186,3,433,274,125,17,33004,31059,1945,,,4152,01/09/2023 00:06:16
9,92272,17,60,Sant Andreu,Sant Andreu,186,12,333,141,95,74,25363,21109,4254,,,7072,01/09/2023 00:06:16
9,92281,??,??,Sant Andreu,??,??,111,428,1,45,382,205880,186033,19847,,,348752,01/09/2023 00:06:16
9,92301,15,59,Sant Andreu,el Bon Pastor,185,49,170,3,16,149,61755,53528,8227,,,62601,01/09/2023 00:06:16
9,92302,15,59,Sant Andreu,el Bon Pastor,185,3,11,0,0,11,6253,6253,0,,,12209,01/09/2023 00:06:16
9,92310,15,59,Sant Andreu,el Bon Pastor,185,17,222,190,13,18,16054,15940,114,,,6396,01/09/2023 00:06:16
9,92320,15,59,Sant Andreu,el Bon Pastor,185,28,161,109,2,31,9978,9978,0,,,4003,01/09/2023 00:06:16
9,92330,15,59,Sant Andreu,el Bon Pastor,185,19,152,101,19,21,10304,9863,441,,,3361,01/09/2023 00:06:16
9,92340,15,59,Sant Andreu,el Bon Pastor,185,9,73,41,12,19,5420,4241,1179,,,1312,01/09/2023 00:06:16
9,92350,15,59,Sant Andreu,el Bon Pastor,185,1,0,0,0,0,0,0,0,,,8818,01/09/2023 00:06:16
9,92360,14,59,Sant Andreu,el Bon Pastor,185,16,120,81,8,19,7197,7197,0,,,2558,01/09/2023 00:06:16
9,92370,14,59,Sant Andreu,el Bon Pastor,185,32,249,198,3,20,15894,15691,203,,,4876,01/09/2023 00:06:16
9,92380,15,59,Sant Andreu,el Bon Pastor,185,22,211,170,3,35,12704,12704,0,,,5014,01/09/2023 00:06:16
9,92393,15,59,Sant Andreu,el Bon Pastor,185,12,200,161,0,33,13610,13610,0,,,5236,01/09/2023 00:06:16
9,92453,15,59,Sant Andreu,el Bon Pastor,185,19,122,1,15,106,44720,44720,0,,,38114,01/09/2023 00:06:16
9,92460,15,59,Sant Andreu,el Bon Pastor,185,5,46,0,0,46,11461,11461,0,,,11734,01/09/2023 00:06:16
9,92470,15,59,Sant Andreu,el Bon Pastor,185,1,22,0,0,22,4568,4568,0,,,3819,01/09/2023 00:06:16
9,92530,52,60,Sant Andreu,Sant Andreu,192,14,259,128,65,48,18075,13893,4182,,,4370,01/09/2023 00:06:16
9,92540,52,60,Sant Andreu,Sant Andreu,192,17,340,135,23,50,28831,25065,3766,,,4465,01/09/2023 00:06:16
9,92550,53,60,Sant Andreu,Sant Andreu,192,9,26,7,0,6,1721,1721,0,,,2431,01/09/2023 00:06:16
9,92561,53,60,Sant Andreu,Sant Andreu,192,16,206,111,38,30,10561,9627,934,,,2633,01/09/2023 00:06:16
9,92562,53,60,Sant Andreu,Sant Andreu,192,1,0,0,0,0,0,0,0,,,969,01/09/2023 00:06:16
9,92570,52,60,Sant Andreu,Sant Andreu,192,23,303,146,71,55,23801,18474,5327,,,5266,01/09/2023 00:06:16
9,92580,53,60,Sant Andreu,Sant Andreu,192,26,234,112,77,27,14381,12478,1903,,,3910,01/09/2023 00:06:16
9,92590,53,60,Sant Andreu,Sant Andreu,192,28,236,101,56,26,15084,13811,1273,,,4504,01/09/2023 00:06:16
9,92600,51,60,Sant Andreu,Sant Andreu,192,18,88,22,7,29,20255,13592,6663,,,7003,01/09/2023 00:06:16
9,92610,51,60,Sant Andreu,Sant Andreu,192,19,239,130,32,55,19349,18253,1096,,,4117,01/09/2023 00:06:16
9,92620,51,60,Sant Andreu,Sant Andreu,192,19,106,53,0,29,6585,6585,0,,,2554,01/09/2023 00:06:16
9,92630,51,60,Sant Andreu,Sant Andreu,192,35,126,46,8,12,6756,6756,0,,,2954,01/09/2023 00:06:16
9,92640,51,60,Sant Andreu,Sant Andreu,192,26,114,44,3,19,6088,5982,106,,,3012,01/09/2023 00:06:16
9,92650,47,60,Sant Andreu,Sant Andreu,192,12,60,21,3,14,3529,3529,0,,,1237,01/09/2023 00:06:16
9,92663,47,60,Sant Andreu,Sant Andreu,192,28,166,96,10,14,9994,9900,94,,,4167,01/09/2023 00:06:16
9,92670,47,60,Sant Andreu,Sant Andreu,192,27,105,42,4,14,8252,8252,0,,,4759,01/09/2023 00:06:16
9,92680,47,60,Sant Andreu,Sant Andreu,192,7,92,28,22,24,6890,5674,1216,,,2036,01/09/2023 00:06:16
9,92690,47,60,Sant Andreu,Sant Andreu,192,20,86,42,1,14,6641,6641,0,,,3519,01/09/2023 00:06:16
9,92700,47,60,Sant Andreu,Sant Andreu,192,49,235,123,6,50,15517,15326,191,,,6804,01/09/2023 00:06:16
9,92711,44,60,Sant Andreu,Sant Andreu,191,26,100,29,5,36,5123,5123,0,,,3797,01/09/2023 00:06:16
9,92712,44,60,Sant Andreu,Sant Andreu,191,43,283,119,47,50,18831,17019,1812,,,7144,01/09/2023 00:06:16
9,92720,47,60,Sant Andreu,Sant Andreu,192,13,107,46,21,2,5672,5152,520,,,2164,01/09/2023 00:06:16
9,92730,47,60,Sant Andreu,Sant Andreu,192,10,118,67,0,29,8336,8336,0,,,2818,01/09/2023 00:06:16
9,92740,47,60,Sant Andreu,Sant Andreu,192,21,155,112,4,14,10925,10821,104,,,4058,01/09/2023 00:06:16
9,92750,47,60,Sant Andreu,Sant Andreu,192,21,206,100,2,34,17091,17091,0,,,4614,01/09/2023 00:06:16
9,92761,50,60,Sant Andreu,Sant Andreu,192,31,128,77,5,23,11487,11351,136,,,6255,01/09/2023 00:06:16
9,92762,50,60,Sant Andreu,Sant Andreu,192,10,73,54,2,9,4465,4465,0,,,1263,01/09/2023 00:06:16
9,92770,50,60,Sant Andreu,Sant Andreu,192,39,372,195,51,43,25169,24433,736,,,6873,01/09/2023 00:06:16
9,92780,51,60,Sant Andreu,Sant Andreu,192,34,373,267,19,65,30004,29175,829,,,7333,01/09/2023 00:06:16
9,92790,53,60,Sant Andreu,Sant Andreu,192,27,777,470,195,83,56809,49362,7447,,,10763,01/09/2023 00:06:16
9,92801,54,60,Sant Andreu,Sant Andreu,192,24,1385,535,782,68,81860,61260,20600,,,29918,01/09/2023 00:06:16
9,92810,51,60,Sant Andreu,Sant Andreu,192,8,50,30,1,16,4687,4299,388,,,1139,01/09/2023 00:06:16
9,92820,50,60,Sant Andreu,Sant Andreu,192,6,159,73,58,27,10072,8061,2011,,,2093,01/09/2023 00:06:16
9,92830,48,60,Sant Andreu,Sant Andreu,192,14,149,100,0,32,9977,9429,548,,,2293,01/09/2023 00:06:16
9,92841,46,60,Sant Andreu,Sant Andreu,192,12,72,29,11,11,4304,3993,311,,,2054,01/09/2023 00:06:16
9,92842,46,60,Sant Andreu,Sant Andreu,192,2,4,0,4,0,7616,0,7616,,,2782,01/09/2023 00:06:16
9,92850,46,60,Sant Andreu,Sant Andreu,192,4,114,64,21,11,7140,6678,462,,,1199,01/09/2023 00:06:16
9,92860,45,60,Sant Andreu,Sant Andreu,191,8,168,81,19,20,11045,10497,548,,,2005,01/09/2023 00:06:16
9,92870,45,60,Sant Andreu,Sant Andreu,191,16,81,41,16,7,4445,4019,426,,,1706,01/09/2023 00:06:16
9,92880,45,60,Sant Andreu,Sant Andreu,191,23,282,138,94,19,14890,12651,2239,,,4764,01/09/2023 00:06:16
9,92890,46,60,Sant Andreu,Sant Andreu,192,23,262,120,73,38,15860,13894,1966,,,6254,01/09/2023 00:06:16
9,92900,46,60,Sant Andreu,Sant Andreu,192,24,310,132,68,40,21608,19120,2488,,,6833,01/09/2023 00:06:16
9,92910,48,60,Sant Andreu,Sant Andreu,192,17,286,150,90,35,19726,17752,1974,,,5320,01/09/2023 00:06:16
9,92921,50,60,Sant Andreu,Sant Andreu,192,19,101,70,2,22,11011,10567,444,,,6885,01/09/2023 00:06:16
9,92922,50,60,Sant Andreu,Sant Andreu,192,14,132,97,14,14,9172,8747,425,,,2243,01/09/2023 00:06:16
9,92930,50,60,Sant Andreu,Sant Andreu,192,19,224,139,47,19,16103,14519,1584,,,4187,01/09/2023 00:06:16
9,92950,49,60,Sant Andreu,Sant Andreu,192,20,466,259,125,64,35136,29403,5733,,,5348,01/09/2023 00:06:16
9,92961,49,60,Sant Andreu,Sant Andreu,192,1,10,0,0,10,7871,1868,6003,,,6776,01/09/2023 00:06:16
9,92962,49,60,Sant Andreu,Sant Andreu,192,21,575,229,195,93,45494,38888,6606,,,12404,01/09/2023 00:06:16
9,92963,48,60,Sant Andreu,Sant Andreu,192,14,552,371,137,43,41968,35544,6424,,,6238,01/09/2023 00:06:16
9,92964,46,60,Sant Andreu,Sant Andreu,192,5,147,87,28,31,20635,18321,2314,,,2830,01/09/2023 00:06:16
9,92970,46,60,Sant Andreu,Sant Andreu,192,14,247,139,77,20,20489,13482,7007,,,4915,01/09/2023 00:06:16
9,92980,45,60,Sant Andreu,Sant Andreu,191,21,405,163,190,32,20883,15901,4982,,,4747,01/09/2023 00:06:16
9,92990,45,60,Sant Andreu,Sant Andreu,191,24,186,103,29,23,10939,10231,708,,,2643,01/09/2023 00:06:16
9,93000,45,60,Sant Andreu,Sant Andreu,191,5,149,57,8,50,9535,8565,970,,,1247,01/09/2023 00:06:16
9,93011,44,60,Sant Andreu,Sant Andreu,191,42,418,85,231,35,18519,11624,6895,,,6256,01/09/2023 00:06:16
9,93012,42,60,Sant Andreu,Sant Andreu,191,21,131,49,0,37,9804,9424,380,,,3356,01/09/2023 00:06:16
9,93013,42,60,Sant Andreu,Sant Andreu,191,20,174,67,7,52,12443,11003,1440,,,3657,01/09/2023 00:06:16
9,93014,42,60,Sant Andreu,Sant Andreu,191,33,363,174,54,102,23661,21860,1801,,,6281,01/09/2023 00:06:16
9,93015,44,60,Sant Andreu,Sant Andreu,191,26,362,220,81,35,22406,19977,2429,,,4909,01/09/2023 00:06:16
9,93020,42,60,Sant Andreu,Sant Andreu,191,1,198,0,0,198,1178,1178,0,,,1286,01/09/2023 00:06:16
9,93030,42,60,Sant Andreu,Sant Andreu,191,28,234,115,2,79,14367,14092,275,,,5123,01/09/2023 00:06:16
9,93040,41,60,Sant Andreu,Sant Andreu,191,16,329,149,118,38,19795,16094,3701,,,4806,01/09/2023 00:06:16
9,93050,41,60,Sant Andreu,Sant Andreu,191,14,125,75,29,8,7519,7019,500,,,2270,01/09/2023 00:06:16
9,93060,41,60,Sant Andreu,Sant Andreu,191,8,60,13,0,8,3161,3161,0,,,964,01/09/2023 00:06:16
9,93070,42,60,Sant Andreu,Sant Andreu,191,17,277,96,135,22,14328,11107,3221,,,4584,01/09/2023 00:06:16
9,93080,41,60,Sant Andreu,Sant Andreu,191,1,100,55,40,5,5387,4587,800,,,815,01/09/2023 00:06:16
9,93090,41,60,Sant Andreu,Sant Andreu,191,30,156,84,9,22,10317,10317,0,,,4479,01/09/2023 00:06:16
9,93100,41,60,Sant Andreu,Sant Andreu,191,25,93,64,5,8,7302,7302,0,,,4519,01/09/2023 00:06:16
9,93110,42,60,Sant Andreu,Sant Andreu,191,24,150,65,20,50,10001,9486,515,,,5435,01/09/2023 00:06:16
9,93120,43,60,Sant Andreu,Sant Andreu,191,12,39,14,1,5,1586,1586,0,,,1203,01/09/2023 00:06:16
9,93130,43,60,Sant Andreu,Sant Andreu,191,5,28,19,1,4,1384,1384,0,,,746,01/09/2023 00:06:16
9,93140,44,60,Sant Andreu,Sant Andreu,191,18,70,26,0,9,2509,2509,0,,,1309,01/09/2023 00:06:16
9,93150,44,60,Sant Andreu,Sant Andreu,191,8,24,12,0,3,1060,1410,0,,,872,01/09/2023 00:06:16
9,93160,44,60,Sant Andreu,Sant Andreu,191,8,36,8,3,4,2243,1961,282,,,775,01/09/2023 00:06:16
9,93170,44,60,Sant Andreu,Sant Andreu,191,19,58,35,1,10,3399,3221,178,,,1334,01/09/2023 00:06:16
9,93180,44,60,Sant Andreu,Sant Andreu,191,5,80,58,9,6,5185,5185,0,,,957,01/09/2023 00:06:16
9,93190,44,60,Sant Andreu,Sant Andreu,191,25,150,84,5,31,10388,10111,277,,,3131,01/09/2023 00:06:16
9,93200,43,60,Sant Andreu,Sant Andreu,191,26,117,56,5,16,8307,8179,128,,,3909,01/09/2023 00:06:16
9,93210,43,60,Sant Andreu,Sant Andreu,191,12,65,32,7,4,3670,3504,166,,,1407,01/09/2023 00:06:16
9,93220,43,60,Sant Andreu,Sant Andreu,191,3,153,73,62,10,8786,6951,1835,,,1502,01/09/2023 00:06:16
9,93230,41,60,Sant Andreu,Sant Andreu,191,20,114,78,4,10,7857,7799,58,,,2829,01/09/2023 00:06:16
9,93240,41,60,Sant Andreu,Sant Andreu,191,19,166,113,15,25,12504,12157,347,,,3554,01/09/2023 00:06:16
9,93250,43,60,Sant Andreu,Sant Andreu,191,21,197,148,1,20,12794,12514,280,,,3106,01/09/2023 00:06:16
9,93260,43,60,Sant Andreu,Sant Andreu,191,30,289,182,7,63,15808,15150,658,,,3940,01/09/2023 00:06:16
9,93270,43,60,Sant Andreu,Sant Andreu,191,2,131,103,16,12,8449,8216,233,,,834,01/09/2023 00:06:16
9,93280,43,60,Sant Andreu,Sant Andreu,191,10,42,20,4,6,2186,2186,0,,,692,01/09/2023 00:06:16
9,93290,44,60,Sant Andreu,Sant Andreu,191,5,25,5,1,0,822,822,0,,,629,01/09/2023 00:06:16
9,95323,5,57,Sant Andreu,la Trinitat Vella,182,6,4,0,0,4,1689,1689,0,,,22978,01/09/2023 00:06:16
9,95324,5,57,Sant Andreu,la Trinitat Vella,182,3,271,56,105,62,10549,7104,3445,,,4705,01/09/2023 00:06:16
9,95341,33,60,Sant Andreu,Sant Andreu,189,16,985,314,503,168,48180,33744,14436,,,23428,01/09/2023 00:06:16
9,95350,33,60,Sant Andreu,Sant Andreu,189,21,2245,1256,828,155,128724,107641,21083,,,21119,01/09/2023 00:06:16
9,95360,34,60,Sant Andreu,Sant Andreu,190,7,740,666,1,73,64994,52790,12204,,,9274,01/09/2023 00:06:16
9,95370,35,60,Sant Andreu,Sant Andreu,190,5,290,214,56,16,21733,18801,2932,,,2452,01/09/2023 00:06:16
9,97381,9,59,Sant Andreu,el Bon Pastor,184,2,458,179,195,84,74899,58349,16550,,,95414,01/09/2023 00:06:16
9,97383,8,59,Sant Andreu,el Bon Pastor,184,4,1625,683,779,62,98910,75642,23268,,,31497,01/09/2023 00:06:16
9,97384,8,59,Sant Andreu,el Bon Pastor,184,19,79,0,11,68,253881,238956,14925,,,113706,01/09/2023 00:06:16
9,97385,7,58,Sant Andreu,Baró de Viver,183,3,0,0,0,0,0,0,0,,,26126,01/09/2023 00:06:16
9,97386,7,58,Sant Andreu,Baró de Viver,183,3,0,0,0,0,0,0,0,,,15364,01/09/2023 00:06:16
9,97387,8,59,Sant Andreu,el Bon Pastor,184,1,0,0,0,0,0,0,0,,,15605,01/09/2023 00:06:16
9,97388,7,58,Sant Andreu,Baró de Viver,183,1,0,0,0,0,0,0,0,,,4668,01/09/2023 00:06:16
9,97389,6,58,Sant Andreu,Baró de Viver,183,1,0,0,0,0,0,0,0,,,33951,01/09/2023 00:06:16
9,97394,??,??,Sant Andreu,??,??,2,5,0,0,5,17980,17980,0,,,84297,01/09/2023 00:06:16
9,97402,28,60,Sant Andreu,Sant Andreu,188,1,539,196,317,26,35233,26180,9053,,,4513,01/09/2023 00:06:16
9,97403,28,60,Sant Andreu,Sant Andreu,188,2,717,306,390,21,49285,37809,11476,,,9293,01/09/2023 00:06:16
9,97404,30,60,Sant Andreu,Sant Andreu,188,2,531,236,281,14,36138,27575,8563,,,6294,01/09/2023 00:06:16
9,97405,31,60,Sant Andreu,Sant Andreu,188,3,780,305,451,24,47849,36861,10988,,,8910,01/09/2023 00:06:16
9,97406,??,60,Sant Andreu,Sant Andreu,??,7,151,87,25,39,28447,27993,454,,,133918,01/09/2023 00:06:16
9,97407,31,60,Sant Andreu,Sant Andreu,188,5,298,99,100,99,14719,10603,4116,,,17967,01/09/2023 00:06:16
9,97410,27,60,Sant Andreu,Sant Andreu,187,13,542,388,112,42,46971,41877,5094,,,13548,01/09/2023 00:06:16
9,97421,25,60,Sant Andreu,Sant Andreu,187,15,36,18,0,8,2744,2744,0,,,4036,01/09/2023 00:06:16
9,97430,25,60,Sant Andreu,Sant Andreu,187,11,74,43,23,7,3996,3549,447,,,1899,01/09/2023 00:06:16
9,97442,25,60,Sant Andreu,Sant Andreu,187,1,0,0,0,0,0,0,0,,,483,01/09/2023 00:06:16
9,97443,25,60,Sant Andreu,Sant Andreu,187,15,214,132,31,30,16753,14621,2132,,,5398,01/09/2023 00:06:16
9,97450,24,60,Sant Andreu,Sant Andreu,187,5,191,164,5,22,15882,13633,2249,,,2205,01/09/2023 00:06:16
9,97460,25,60,Sant Andreu,Sant Andreu,187,14,43,14,5,15,16002,8682,7320,,,16743,01/09/2023 00:06:16
9,97470,25,60,Sant Andreu,Sant Andreu,187,25,583,266,167,131,36040,31059,4981,,,8172,01/09/2023 00:06:16
9,97481,25,60,Sant Andreu,Sant Andreu,187,20,106,38,3,43,9958,9117,841,,,3007,01/09/2023 00:06:16
9,97482,25,60,Sant Andreu,Sant Andreu,187,1,0,0,0,0,0,0,0,,,1317,01/09/2023 00:06:16
9,97491,25,60,Sant Andreu,Sant Andreu,187,35,170,92,2,45,12142,12082,60,,,5379,01/09/2023 00:06:16
9,97510,25,60,Sant Andreu,Sant Andreu,187,6,18,4,0,7,1369,1369,0,,,2496,01/09/2023 00:06:16
9,97522,28,60,Sant Andreu,Sant Andreu,188,2,254,45,187,22,12112,7437,4675,,,1410,01/09/2023 00:06:16
9,97523,25,60,Sant Andreu,Sant Andreu,187,2,23,2,0,9,4687,4687,0,,,4860,01/09/2023 00:06:16
9,97524,27,60,Sant Andreu,Sant Andreu,187,4,210,123,80,7,14663,14282,381,,,1900,01/09/2023 00:06:16
9,97525,27,60,Sant Andreu,Sant Andreu,187,2,280,52,204,24,17695,12315,5380,,,2131,01/09/2023 00:06:16
9,97530,28,60,Sant Andreu,Sant Andreu,188,12,89,50,11,14,7220,6787,433,,,2139,01/09/2023 00:06:16
9,97540,29,60,Sant Andreu,Sant Andreu,188,16,748,507,166,57,58062,49124,8938,,,8392,01/09/2023 00:06:16
9,97550,30,60,Sant Andreu,Sant Andreu,188,10,768,404,161,200,42192,35374,6818,,,5812,01/09/2023 00:06:16
9,97560,31,60,Sant Andreu,Sant Andreu,188,2,16,0,1,15,3270,3193,77,,,7709,01/09/2023 00:06:16
9,97570,37,60,Sant Andreu,Sant Andreu,190,22,390,237,65,73,27548,25344,2204,,,4930,01/09/2023 00:06:16
9,97583,37,60,Sant Andreu,Sant Andreu,190,3,360,343,0,17,25523,25468,55,,,14686,01/09/2023 00:06:16
9,97591,38,60,Sant Andreu,Sant Andreu,190,22,869,404,205,165,64232,55320,8912,,,20005,01/09/2023 00:06:16
9,97592,37,60,Sant Andreu,Sant Andreu,190,6,16,15,0,1,1641,1641,0,,,2878,01/09/2023 00:06:16
9,97593,37,60,Sant Andreu,Sant Andreu,190,7,159,50,49,60,8664,6554,2110,,,4251,01/09/2023 00:06:16
9,97601,39,60,Sant Andreu,Sant Andreu,190,15,728,370,288,54,40275,36535,3740,,,7975,01/09/2023 00:06:16
9,97602,38,60,Sant Andreu,Sant Andreu,190,14,512,263,138,105,35211,28324,6887,,,6576,01/09/2023 00:06:16
9,97610,26,60,Sant Andreu,Sant Andreu,187,24,921,490,339,75,58354,50632,7722,,,10107,01/09/2023 00:06:16
9,97620,26,60,Sant Andreu,Sant Andreu,187,30,359,160,89,54,24928,22317,2611,,,6714,01/09/2023 00:06:16
9,97630,40,60,Sant Andreu,Sant Andreu,191,38,585,173,313,62,27854,20783,7071,,,8476,01/09/2023 00:06:16
9,97640,39,60,Sant Andreu,Sant Andreu,190,32,360,216,45,59,23986,22229,1757,,,5536,01/09/2023 00:06:16
9,97653,39,60,Sant Andreu,Sant Andreu,190,60,331,133,98,71,17793,15085,2708,,,6140,01/09/2023 00:06:16
9,97660,35,60,Sant Andreu,Sant Andreu,190,60,609,379,113,40,34449,32016,2433,,,9539,01/09/2023 00:06:16
9,97670,40,60,Sant Andreu,Sant Andreu,191,49,513,212,128,103,30529,25605,4924,,,11382,01/09/2023 00:06:16
9,97681,40,60,Sant Andreu,Sant Andreu,191,69,426,156,126,32,21694,18693,3001,,,8853,01/09/2023 00:06:16
9,97682,40,60,Sant Andreu,Sant Andreu,191,1,0,0,0,0,0,0,0,,,339,01/09/2023 00:06:16
9,97692,40,60,Sant Andreu,Sant Andreu,191,1,0,0,0,0,0,0,0,,,287,01/09/2023 00:06:16
9,97693,40,60,Sant Andreu,Sant Andreu,191,42,312,112,73,45,19005,17190,1815,,,5609,01/09/2023 00:06:16
9,97700,27,60,Sant Andreu,Sant Andreu,187,1,0,0,0,0,0,0,0,,,683,01/09/2023 00:06:16
9,97710,40,60,Sant Andreu,Sant Andreu,191,11,46,9,1,30,11401,10381,1020,,,5226,01/09/2023 00:06:16
9,97720,35,60,Sant Andreu,Sant Andreu,190,9,431,130,263,34,23792,16133,7659,,,3753,01/09/2023 00:06:16
9,97721,35,60,Sant Andreu,Sant Andreu,190,3,0,0,0,0,0,0,0,,,5101,01/09/2023 00:06:16
9,97730,36,60,Sant Andreu,Sant Andreu,190,4,190,77,93,20,17948,8671,9277,,,3674,01/09/2023 00:06:16
9,97740,36,60,Sant Andreu,Sant Andreu,190,10,88,41,33,12,5124,4077,1047,,,4583,01/09/2023 00:06:16
9,97750,37,60,Sant Andreu,Sant Andreu,190,12,175,138,1,30,13847,13071,776,,,3062,01/09/2023 00:06:16
9,97760,36,60,Sant Andreu,Sant Andreu,190,2,62,55,0,7,4921,4663,258,,,530,01/09/2023 00:06:16
9,97771,36,60,Sant Andreu,Sant Andreu,190,8,349,195,125,26,20729,17226,3503,,,2956,01/09/2023 00:06:16
